id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4294605,A Little House on the West Coast,22293707,Tess,Juan de Fuca,Juan de Fuca,48.3596,-123.81701,Entire home/apt,274,2,89,2024-06-20,2.48,1,220,27,
4334268,Macaulay Point Main House,10860084,Andrew And Nancy,Esquimalt,Esquimalt,48.42034,-123.40819,Entire home/apt,471,30,22,2023-07-29,0.20,2,97,1,
4334962,House near Gorge Waterway & Downtown,22508431,Nils & Halima,Esquimalt,Esquimalt,48.444183349609375,-123.40233612060547,Entire home/apt,233,3,53,2023-08-13,0.48,3,4,7,
4370453,'Romantic Cottage at Wild Coast!',22688166,Warren & Deb,Juan de Fuca,Juan de Fuca,48.55459,-124.41682,Entire home/apt,205,2,128,2024-06-26,1.15,1,235,39,
4412326,Chic & Central downtown room,22903190,Valentina,Victoria,Harris Green,48.42586,-123.35575,Private room,89,1,212,2024-06-26,1.85,1,259,19,45948
4418188,"Coles Bay Vacation Retreat / Beaches, Golf, Trails",22933162,Karey,North Saanich,North Saanich,48.63276,-123.46358,Private room,232,6,89,2024-06-02,0.78,3,26,3,
4482384,InTheBluff - Galiano Island’s Oceanside Log House,8048560,Lawrence,Southern Gulf Islands,Southern Gulf Islands,48.86206,-123.31689,Entire home/apt,450,3,116,2024-06-28,1.01,1,189,14,
4558325,Garden Studio Cottage,11215913,Adele,Saanich,Saanich,48.45469,-123.41523,Entire home/apt,100,2,88,2022-08-22,0.76,1,0,0,
4558328,Artsy House,4001393,Sherri,Saanich,Saanich,48.53706,-123.38587,Entire home/apt,,4,17,2023-10-27,0.18,1,1,1,
4599233,Modern Loft in Downtown Victoria!,1433307,Sloane & Raff,Victoria,Downtown,48.4256,-123.36585,Entire home/apt,159,90,118,2024-05-01,1.04,1,174,2,
4671921,"WORLDMARK VICTORIA, BC, Canada",85132,Sanford,Victoria,James Bay,48.42234,-123.37936,Entire home/apt,607,2,6,2022-08-26,0.05,1,343,0,
4672283,Beautiful Cordova Bay water front,24169142,Randy,Saanich,Saanich,48.51308,-123.36322,Entire home/apt,200,7,74,2024-06-23,0.68,1,302,7,
4676968,Duck Creek Waterfront Cottage,8782226,Sarah And Kris,Salt Spring Island,Salt Spring Island,48.88655,-123.57377,Entire home/apt,350,3,82,2018-10-26,0.71,1,148,0,
4754122,Comfy Upstairs Room Near Hospital & Downtown,14613802,Anna,Victoria,South Jubilee,48.42923,-123.3258,Private room,85,5,101,2024-06-23,0.92,2,20,19,36495
4862291,Comfortable home in Saanich Room #2,18464970,Robert,Saanich,Saanich,48.47393,-123.39195,Private room,39,20,27,2024-06-01,0.25,2,333,4,
4985846,Stunning home ocean views. Fab area,9176808,Victoria Executive Rental,Saanich,Saanich,48.51751,-123.3683,Entire home/apt,598,3,16,2024-06-26,0.15,16,282,4,
5019513,Seaside Cottage with Private Beach,25896347,Bethany,Juan de Fuca,Juan de Fuca,48.56906,-123.49252,Entire home/apt,196,3,132,2024-05-19,1.33,1,102,11,
5033999,The Luxurious Romeo Suite 1BD/1BA-Licence#00037543,19980320,Radie,Victoria,Downtown,48.42802,-123.36318,Entire home/apt,,90,14,2024-04-28,0.17,1,0,1,
5036991,Charming Private Garden Studio Suite.,26000464,Gwen,Saanich,Saanich,48.47246,-123.39538,Entire home/apt,129,3,44,2023-10-22,0.40,1,240,1,
5105228,1 Bd & Den awesome harbour views,26378627,Cynthia,Victoria,Victoria West,48.42677,-123.37604,Entire home/apt,,365,0,,,1,0,0,
5132925,Family Oasis @ Horner Park,20631911,Tasha,Saanich,Saanich,48.4611,-123.32605,Entire home/apt,849,1,23,2023-08-19,0.21,3,64,3,
5147135,The Loft at Sparton Acres,26607717,Ron,Saanich,Saanich,48.53033,-123.42525,Entire home/apt,145,7,15,2024-05-29,0.14,2,348,4,
5151927,Jordan River | West Coast Cottage Private Getaway,23918912,Candice & JS,Juan de Fuca,Juan de Fuca,48.4374,-124.06583,Entire home/apt,202,2,382,2024-06-27,3.63,2,309,35,
5273102,Mossy Hill Guesthouse,22630145,Bruce & Luba,Salt Spring Island,Salt Spring Island,48.83572,-123.49261,Entire home/apt,254,2,215,2024-06-23,1.95,1,305,19,
5281150,Cozy 2 BD Near Saxe Point Park,8199659,Toni,Esquimalt,Esquimalt,48.42373,-123.41349,Entire home/apt,110,3,132,2024-06-08,1.20,1,5,21,
5308738,Welcome to the Island!,947377,Kelly,North Saanich,North Saanich,48.68752,-123.40244,Private room,89,1,149,2023-07-28,1.37,3,320,1,
5397115,GORGEOUS HERITAGE HOME walk to town,3464801,Jill,Victoria,Hillside/Quadra,48.44282,-123.35653,Entire home/apt,287,3,57,2024-06-20,0.51,2,17,12,38331
5458993,Peaceful & Serene close to ocean,28315635,Lorna,Central Saanich,Central Saanich,48.57394,-123.45629,Entire home/apt,375,3,59,2022-09-25,0.54,1,301,0,
5466260,Oceanside Cottage In The Trees,28350241,Michael,Salt Spring Island,Salt Spring Island,48.85117,-123.50057,Entire home/apt,196,3,65,2024-06-13,0.59,2,302,7,
5498331,Character home in Victoria,911586,Jennifer,Victoria,Hillside/Quadra,48.44103,-123.35462,Private room,95,1,515,2023-10-13,4.55,1,302,37,
5499273,3 Bed/2 Bath Waterfront Cottage,28522585,Brent,Southern Gulf Islands,Southern Gulf Islands,48.88331,-123.32097,Entire home/apt,464,5,9,2023-09-02,0.34,1,26,2,
5500269,Gordon Head Garden suite with private entrance,27217133,Kristina,Saanich,Saanich,48.48506,-123.31855,Entire home/apt,153,2,56,2024-06-11,0.58,2,237,12,
5562249,The Sunrise Studio - Cordova Bay in Victoria,1856680,Fiona,Saanich,Saanich,48.52036,-123.36643,Entire home/apt,153,1,180,2024-06-13,1.60,1,21,27,
5581937,Very Private 2 Bedroom  Loft,28941582,Tracy,North Saanich,North Saanich,48.62036,-123.41879,Entire home/apt,150,90,121,2024-02-14,1.14,1,326,9,
5671750,Sleek Condo with Balcony Views in the Heart of Victoria,2768944,Marcia,Victoria,Downtown,48.42648,-123.36352,Entire home/apt,98,90,174,2024-06-01,1.57,1,255,5,
5735855,Cool Trailer Cedar Forest Winter special $1200mth,13105108,Sterling,Juan de Fuca,Juan de Fuca,48.57408,-123.49061,Entire home/apt,139,2,29,2023-03-13,0.26,1,364,0,
5807008,Casa Grosvenor - Private & Cozy,7877445,Rita,Victoria,Oaklands,48.44282,-123.34842,Entire home/apt,85,30,36,2023-09-27,0.32,1,251,1,46816
5839745,1 Br Garden Suite 3km from UVic. Close to Beaches!,30320414,Alexandra,Saanich,Saanich,48.49365,-123.30607,Entire home/apt,190,3,27,2024-06-03,0.25,1,271,5,
5840890,Vesuvius Beach House,30327260,Michael,Salt Spring Island,Salt Spring Island,48.8795767,-123.5696958,Entire home/apt,455,2,0,,,1,13,0,
5851116,Downtown Garden suite with secure parking,30382899,Xinling,Victoria,Downtown,48.4297,-123.36837,Entire home/apt,136,30,129,2020-03-16,1.16,1,0,0,
5905105,Home Away from Home -  King Bed,13218327,Judy,View Royal,View Royal,48.459014892578125,-123.45104217529297,Entire home/apt,120,7,20,2024-04-27,0.20,1,208,5,
5920467,Newly renovated 2BD with Parking,7966786,Anna,Saanich,Saanich,48.4813,-123.33299,Entire home/apt,,2,208,2024-06-16,1.89,1,0,4,
5948014,Big Sky House,25329858,Galiano Go To Girls,Southern Gulf Islands,Southern Gulf Islands,48.86737,-123.32552,Entire home/apt,300,7,64,2023-09-26,0.75,3,30,1,
5959264,Artwood Cottage,30935650,Tracy,Southern Gulf Islands,Southern Gulf Islands,48.74923,-123.19687,Entire home/apt,95,2,157,2024-06-23,1.41,1,212,21,
5969673,Spectacular New Downtown Condo,11773739,Annie,Victoria,Downtown,48.42595,-123.36258,Entire home/apt,90,90,739,2024-05-03,6.68,2,183,51,
5977564,Fantastic Room in shared 2-bedroom Apartment,30548828,Gary,Saanich,Saanich,48.48786,-123.32359,Private room,50,88,13,2024-05-14,0.12,1,255,1,
5993234,"Walk Everywhere, City Centre Condo w/Parking",4273068,Agata,Victoria,Downtown,48.42632,-123.36296,Entire home/apt,160,2,500,2024-04-23,4.52,3,226,49,34881
6000445,A Garden Hideaway in Sooke,14058339,Caryl,Sooke,Sooke,48.40056,-123.6945,Entire home/apt,95,2,214,2024-06-24,2.18,1,10,17,
6066283,★ French Girl's Lair: The Original Renfrew Retreat,31488658,Handsome Dan Enterprises Inc.,Juan de Fuca,Juan de Fuca,48.55365,-124.41553,Entire home/apt,262,1,121,2024-06-23,1.58,31,314,14,
6162690,Pekona- 44ft cutter in Village Bay,11317236,Chris,Southern Gulf Islands,Southern Gulf Islands,48.84424,-123.32537,Entire home/apt,145,2,156,2023-10-08,1.41,1,192,14,
6170708,Cottage of Tranquility,32015589,Kim,Salt Spring Island,Salt Spring Island,48.87129,-123.49093,Entire home/apt,169,2,220,2024-05-19,1.98,1,82,12,
6272643,"Modern suite by the ocean, airport & wineries",20860454,Shannon,North Saanich,North Saanich,48.61609,-123.4048,Entire home/apt,,2,254,2023-09-24,2.30,2,0,22,
6311733,Bright Garden Suite,13006742,Michele,Saanich,Saanich,48.46809,-123.35316,Entire home/apt,112,2,378,2024-06-21,3.53,1,72,47,
6325322,Bellhouse Seaside Cottage - Waterfront Galiano,16825272,Carol,Southern Gulf Islands,Southern Gulf Islands,48.87292,-123.3127,Entire home/apt,,2,171,2022-04-17,1.56,3,0,0,
6342316,2Bdm Penthouse Victoria WorldMark,19139775,Lorie,Victoria,James Bay,48.422,-123.38202,Private room,687,1,13,2021-09-07,0.12,7,365,0,
6358595,Foxglove Farm Red Cabin B&B,5936608,Jeanne Marie,Salt Spring Island,Salt Spring Island,48.82147,-123.53212,Entire home/apt,225,2,47,2024-06-08,0.49,3,348,7,
6378503,Top Floor Apt with an Amazing View,23360057,Hugh,Victoria,Downtown,48.42873,-123.37007,Entire home/apt,,3,232,2020-05-02,2.09,1,0,0,
6406630,Private Room & Bath/Delux Heritage House,3464801,Jill,Victoria,Hillside/Quadra,48.44459,-123.35633,Private room,130,2,25,2023-06-05,0.23,2,2,0,38331
6425129,Entire 5 bedroom Home - Cook Street Village,33525887,Drew,Victoria,Fairfield,48.41331,-123.35214,Entire home/apt,658,5,123,2024-05-20,1.11,2,28,7,40814
6436140,The Marina House,21974361,Dauphin,Juan de Fuca,Juan de Fuca,48.32952,-123.63814,Entire home/apt,317,5,101,2023-09-01,0.93,1,136,3,
6439077,Sweet Studio,33619041,Robert,Esquimalt,Esquimalt,48.44021,-123.42031,Entire home/apt,112,2,343,2024-06-24,3.18,1,111,45,
6462183,Chic centre of town fab modern -Best location,9176808,Victoria Executive Rental,Victoria,Downtown,48.42294,-123.36355,Entire home/apt,208,30,20,2022-08-29,0.19,16,332,0,
6479214,Tugwell Suite with grand ocean views/bird watching,33852955,Diane,Juan de Fuca,Juan de Fuca,48.37515,-123.83155,Entire home/apt,130,2,75,2024-06-23,0.69,4,327,17,
6578076,"Respite, Retreat, Retirement 55+",34315109,Carol Ann,Victoria,Fairfield,48.40838,-123.35517,Private room,65,90,17,2023-07-26,0.15,26,349,1,
6590146,Cabin in the Woods,34474287,Laura,Juan de Fuca,Juan de Fuca,48.346330811008464,-123.6632158315203,Entire home/apt,179,1,0,,,1,160,0,
6674562,Deluxe oceanview with kitchenette,33852955,Diane,Juan de Fuca,Juan de Fuca,48.37152,-123.83541,Entire home/apt,140,2,56,2024-05-30,0.51,4,323,15,
6674721,Private cabin on hobbyfarm with amazing ocean view,33852955,Diane,Juan de Fuca,Juan de Fuca,48.37294,-123.8339,Entire home/apt,170,2,115,2024-06-10,1.06,4,303,21,
6748747,Two Story House Close to Nature,21506686,Karen,View Royal,View Royal,48.46593,-123.48426,Entire home/apt,275,3,136,2024-06-15,1.24,1,18,10,
6761229,private seaside room on quiet horse and sheep farm,34368382,Moontide,Salt Spring Island,Salt Spring Island,48.86074,-123.53388,Private room,91,1,644,2024-06-22,5.87,2,207,90,
6924573,Cozy 2 bed/1 bath suite in quiet area of Victoria,36295663,Chris,Saanich,Saanich,48.47346,-123.32916,Entire home/apt,99,1,243,2024-06-27,2.22,1,62,52,
6956821,AZAMI,36470777,Paul,Southern Gulf Islands,Southern Gulf Islands,48.92604,-123.45531,Entire home/apt,150,2,287,2024-06-02,2.62,1,300,26,
7012350,Downtown Best Location-Era Retreat-90 nights min,36763484,Rick,Victoria,Downtown,48.42562,-123.36459,Entire home/apt,90,90,40,2024-01-14,0.37,2,243,2,
7025594,Charming Studio Suite,34407330,Amy & Trent,Oak Bay,Oak Bay,48.43108,-123.3119,Entire home/apt,107,3,369,2024-06-27,3.37,1,306,24,
7054673,Trincomali Ocean View Studio,37001418,Debra,Salt Spring Island,Salt Spring Island,48.89047,-123.50709,Entire home/apt,190,2,254,2024-05-24,2.33,1,222,27,
7321197,Huge modern Condo 10 mins from DT,38352888,Leeam,Esquimalt,Esquimalt,48.42874,-123.41836,Entire home/apt,236,8,9,2015-12-31,0.08,1,180,0,
7341852,Heritage loft in the heart of town,600922,Chad,Victoria,Downtown,48.42731,-123.36931,Entire home/apt,128,2,608,2024-05-01,6.16,2,124,76,36218
7369030,"CHARMING COTTAGE, Private Getaway, Water Views!",38044070,Mike,Saanich,Saanich,48.45684,-123.41671,Entire home/apt,,1,702,2024-06-13,6.45,2,162,81,
7369502,Charming Room with Kitchenette Near Ocean/Downtown,1140042,Barb,Victoria,Fairfield,48.41034,-123.34844,Private room,,30,10,2023-07-14,0.09,1,0,1,
7546156,Country  Studio Cottage,39542525,Judith,Saanich,Saanich,48.52842,-123.43847,Entire home/apt,61,7,51,2023-09-14,0.47,1,48,3,
7582123,2 Bedroom West Coast Oasis,11526912,Jordan,Victoria,Downtown,48.4261,-123.36117,Entire home/apt,,2,100,2022-04-18,0.92,1,0,0,
7619768,Beautiful one bedroom Central Victoria,37449399,Randi,Victoria,Fernwood,48.42787,-123.35132,Entire home/apt,76,92,326,2023-12-05,3.02,3,358,2,
7636839,"Full one bedroom suite, Not a bachelor",29250751,Wendy,Saanich,Saanich,48.46039,-123.38244,Entire home/apt,84,1,118,2024-06-27,1.09,4,218,69,
7679843,Celtic Place Mountainside Chalet,40331598,Peter,Salt Spring Island,Salt Spring Island,48.82544,-123.51664,Entire home/apt,310,2,236,2024-06-17,2.18,1,242,19,
7680829,Luxurious Chateau La Vie with views and hot tub,33164119,Vangel,Saanich,Saanich,48.49742,-123.41877,Entire home/apt,,2,222,2024-06-20,2.07,1,5,40,
7681257,Pvt garden suite near park and hospital.,33798543,Glenn,Saanich,Saanich,48.47109,-123.41647,Entire home/apt,86,13,97,2024-04-23,0.90,1,272,5,
7730121,Astoria Essence-Inner Harbour Studio with Parking,40529437,Victoria Prime Services,Victoria,Fairfield,48.42038,-123.36329,Entire home/apt,,3,91,2024-01-02,0.93,44,57,6,45841
7730729,"Triple Tiered Townhouse-close to Park,Royal Museum",40529437,Victoria Prime Services,Victoria,James Bay,48.41929,-123.36732,Entire home/apt,210,30,0,,,44,209,0,
7731691,"Spacious Splendour-Views, AC,Seasonal Pool,Parking",40529437,Victoria Prime Services,Victoria,Downtown,48.42192,-123.36659,Entire home/apt,229,3,40,2023-12-29,0.40,44,201,10,45920
7743150,Downtown Victoria Luxury 2-bedroom Condo,40698391,Ron,Victoria,Harris Green,48.4261404,-123.3570299,Entire home/apt,176,31,1,2024-05-10,0.59,1,227,1,
7761048,EraBella - Downtown 12th floor Beauty,40529437,Victoria Prime Services,Victoria,Downtown,48.42727,-123.36244,Entire home/apt,111,3,49,2023-11-14,0.47,44,179,1,40552
7764295,Luxury mini suite beside  University of Victoria,13654595,Heather,Saanich,Saanich,48.46458,-123.32089,Entire home/apt,165,2,266,2024-06-25,2.60,2,328,17,
7774769,Acre By the Sea Guest Suite,23983681,Melanie And Don,Juan de Fuca,Juan de Fuca,48.35923,-123.81834,Entire home/apt,206,2,42,2024-05-26,0.43,1,245,5,
7872008,"Bright, spacious, close to downtown Victoria, BC.",41488617,Ianine,Victoria,Victoria West,48.432083,-123.387482,Entire home/apt,165,30,33,2024-02-01,0.31,1,60,2,
7872165,Duet Delight-Double Ensuite Condo in James Bay!,40529437,Victoria Prime Services,Victoria,James Bay,48.41649,-123.36904,Entire home/apt,,30,1,2020-10-31,0.02,44,89,0,
7872525,"Fabulous Fairfield-3 Blocks to Beach, Dallas Rd",40529437,Victoria Prime Services,Victoria,Fairfield,48.41192,-123.35083,Entire home/apt,138,30,3,2022-07-14,0.03,44,193,0,
7873574,Cusheon Lake Resort Cedar Chalets,41497395,Glen,Salt Spring Island,Salt Spring Island,48.81416,-123.46753,Entire home/apt,149,2,161,2024-06-24,1.50,4,15,24,
8010237,Awarehouse Loft in Historical Downtown,39716780,Doug,Victoria,Downtown,48.42700958251953,-123.36891174316406,Entire home/apt,100,30,10,2024-04-20,0.16,1,275,2,
8010819,Soul Reflections,42296474,Jody,Salt Spring Island,Salt Spring Island,48.93723,-123.59375,Private room,195,2,178,2024-06-14,1.74,1,320,8,
8028499,Beautiful 1 Bedroom Condo Downtown,8735248,Heutig,Victoria,Harris Green,48.42502,-123.35398,Entire home/apt,85,90,18,2023-09-09,0.17,2,63,1,
8118940,Large room with TV and Fridge,29250751,Wendy,Saanich,Saanich,48.46259,-123.38051,Private room,57,1,15,2024-06-22,0.24,4,221,13,
8134589,Prime Location cook street village,42956494,Shane,Victoria,Fairfield,48.41401,-123.35412,Entire home/apt,696,3,29,2023-09-01,0.30,1,133,6,36939
8319809,Beautiful garden setting near beach,43692880,Ginny,Saanich,Saanich,48.45483,-123.27758,Entire home/apt,386,3,15,2024-06-10,0.14,1,55,3,
8405357,Small Budget Room double size bed Private Entrance,14168871,Paphada And Dieter,Colwood,Colwood,48.42312,-123.47298,Private room,124,1,3,2018-07-22,0.03,4,178,0,
8473445,Cusheon Lake Resort 1BR Log Cabins,41497395,Glen,Salt Spring Island,Salt Spring Island,48.81535,-123.46841,Entire home/apt,190,2,233,2024-05-05,2.19,4,19,6,
8482102,Cusheon Lake Resort 2-bedroom Log Cabins,41497395,Glen,Salt Spring Island,Salt Spring Island,48.814,-123.46819,Entire home/apt,224,2,167,2024-06-12,1.59,4,25,13,
8540423,Large room in a park like setting,2121471,Simon,Saanich,Saanich,48.46327,-123.36013,Private room,72,1,95,2024-06-24,0.89,1,307,64,
8650728,"“Sea Breeze” West Coast Ocean View Home, Victoria",4835494,Keiran,Colwood,Colwood,48.41104,-123.49763,Entire home/apt,475,3,19,2023-10-12,0.28,2,21,2,
8776223,Family Ocean View Victorian Executive Swartz Bay,31342452,Kurt And Anette,North Saanich,North Saanich,48.68511,-123.42862,Entire home/apt,569,4,37,2024-05-27,0.38,3,23,4,
8778300,Private suite close to beach- great location,46015194,Lynn,Saanich,Saanich,48.52035,-123.37117,Entire home/apt,,6,80,2024-05-28,0.82,1,0,9,
8845989,Comfortable country house steps from the ocean,32780281,Shevaun,North Saanich,North Saanich,48.67248,-123.4765,Entire home/apt,120,14,0,,,4,1,0,
8846038,"Toad Hall B&B, Country House",32780281,Shevaun,North Saanich,North Saanich,48.67133,-123.47736,Private room,70,1,38,2022-07-23,0.39,4,123,0,
8932567,"Scandi cottage vibes in trendy, peaceful Oak Bay",18838599,Paula,Oak Bay,Oak Bay,48.43484092592347,-123.31779831871029,Entire home/apt,79,7,0,,,1,41,0,
8934727,Raven's Haven,41961911,Anne,Salt Spring Island,Salt Spring Island,48.76476,-123.39982,Entire home/apt,130,5,216,2024-06-12,2.04,1,51,16,
9156598,Family friendly 4 bedroom house,47668005,Burke & Meghan,Saanich,Saanich,48.43863,-123.3262,Entire home/apt,350,4,6,2018-12-28,0.06,2,6,0,
9189062,Bear Mountain Restful Retreat,47805557,Karen,Langford,Langford,48.46985,-123.50573,Entire home/apt,140,3,45,2024-06-16,0.43,1,321,9,
9430717,"Apartment Suite, Ocean View, Hot Tub",48883751,Laurie,Colwood,Colwood,48.41727,-123.48047,Entire home/apt,339,3,31,2022-12-28,0.31,1,0,0,
9436886,2 Adjoining bedrooms in Wain Manor.,10042801,Marguerite,North Saanich,North Saanich,48.67766784750085,-123.46354630487834,Private room,372,1,0,,,4,258,0,
9453756,Beautiful Home Near Mt. Doug + Beaches,28424382,Erin,Saanich,Saanich,48.4901,-123.322,Entire home/apt,414,3,16,2023-08-29,0.15,2,31,9,
9496257,Cozy Modern Garden Suite in Beautiful Victoria!,49216667,Matt And Breanne,Esquimalt,Esquimalt,48.43429,-123.39807,Entire home/apt,243,2,87,2024-06-26,0.91,1,306,20,
9616935,Goldstream Gateway; 2 Bedroom 1 Bathroom Suite,12703371,Alita Yvonne,Langford,Langford,48.44893232287767,-123.48942942917347,Entire home/apt,156,3,30,2024-05-20,1.41,1,210,18,
9617004,This is a private suite in our home,40332465,Gayle,Saanich,Saanich,48.45777,-123.34865,Entire home/apt,98,1,456,2024-04-16,4.91,1,0,52,
9716578,"Lovely, central, Victoria Home  Dog Friendly!",4566005,Claire & Cody,Saanich,Saanich,48.45005,-123.36609,Entire home/apt,185,3,230,2024-04-21,2.38,1,185,36,
9718427,yellow door garden suite,50168046,Bronwyn,Central Saanich,Central Saanich,48.556369668276545,-123.40153109841323,Entire home/apt,75,14,35,2024-05-12,0.36,1,40,9,
9719510,Hidden Gem on Peaceful Street with Outdoor Oasis,50169013,Jason,Esquimalt,Esquimalt,48.43291000441942,-123.4035106033371,Entire home/apt,115,2,14,2024-02-16,1.31,1,84,14,
9825160,Seaview Retreat,48336451,Mona & Peter,Salt Spring Island,Salt Spring Island,48.84785,-123.50023,Entire home/apt,132,3,190,2024-06-10,1.89,1,278,9,
9846617,The Shieling in Oak Bay,341460,Lorraine,Oak Bay,Oak Bay,48.43017,-123.31196,Private room,94,2,422,2024-06-27,4.14,1,281,57,
9879224,Stunning Views and Modern Luxury Overlooking the Empress,4273068,Agata,Victoria,Downtown,48.42324,-123.36468,Entire home/apt,214,2,469,2024-04-30,4.58,3,228,41,38254
9925595,Stylish master bedroom By The University,51699368,Lily,Saanich,Saanich,48.46218,-123.32273,Entire home/apt,125,1,111,2024-06-26,1.08,1,56,12,
10222754,"Surrounded by nature, centrally located!",35171290,Jody,Saanich,Saanich,48.54054,-123.41119,Entire home/apt,91,1,725,2024-06-21,7.15,3,294,121,
10294984,Waterside House on Horton Bay,50702595,Lee,Southern Gulf Islands,Southern Gulf Islands,48.83058,-123.24879,Entire home/apt,425,7,24,2019-08-27,0.24,1,324,0,
